order_id,order_date,customer_id,product_name,category,price,quantity,return_flag,brand
986,2025-03-22,C1233,tea tree oil toner_,toners,29.25,4,no,the ordinary
987,2025-01-22,C1126,exfoliating scrub-,exfoliators  ,10.82,3,no,Cetaphil 
988,2025-02-01,C1381,retinol night cream_,moisturizers  ,31.0,3,no,neutrogena
989,2025-03-07,C1288,eye repair cream  ,eye care_,26.13,1,no,the ordinary
990,2025-02-28,C1194,,masks.,29.45,2,no,Eucerin 
991,2025-02-08,C1353,daily sunscreen spf 50,sun protection_,35.86,1,no,GLOW RECIPE
992,2025-05-19,C1896,hyaluronic acid ,serums.,35.55,3,no,
993,2024-12-11,C1244,retinol night cream.,moisturizers ,30.49,1,no,cerave
994,2025-05-02,C1294,makeup remover balm_,makeup removers,47.19,4, n ,the ordinary
995,2025-05-04,C1793,vitamin c serum  ,serums.,29.33,3,no,neutrogena
996,2025-03-08,C1313,,exfoliators-,16.94,1,no,Cetaphil
997,2025-05-19,C1170,hydrating facial cleanser,cleansers-,-1.85,1,no,Eucerin.
998,2025-02-04,C1386,charcoal face mask_,masks  ,27.6,1,no,paula's choice
999,2024-12-14,C1143,daily sunscreen spf 50.,sun protection ,45.29,4,no,Neutrogena 
1000,2025-01-22,C1072,tea tree oil toner_,toners ,34.58,1,no,The Ordinary 
1001,2025-02-25,C1424,retinol night cream-,moisturizers.,37.44,1,no,Eucerin 
1002,2025-03-27,C1629,hyaluronic acid ,serums ,26.32,3,no,
1003,2025-01-27,C1936,eye repair cream ,eye care  ,22.61,3,no,Rhode
1004,2024-12-06,C1138,exfoliating scrub-,exfoliators-,,1,no,Neutrogena 
1005,2025-02-17,C1383,tea tree oil toner ,toners.,23.15,4,yes,Eucerin 
1006,2025-03-17,C1647,retinol night cream-,moisturizers  ,18.02,4,no,Glow Recipe-
1007,2025-05-28,C1334,daily sunscreen spf 50_,sun protection-,22.24,1,no,cetaphil
1008,2025-01-23,C1048,makeup remover balm ,makeup removers-,34.41,4,no,
1009,2024-12-16,C1531,charcoal face mask-,masks-,23.06,1,,CeraVe 
1010,2025-03-18,C1745,vitamin c serum  ,serums  ,18.37,4, n ,rhode
1011,2025-06-04,C1039,tea tree oil toner,toners_,14.22,2,no,Glow Recipe-
1012,2025-05-28,C1643,tea tree oil toner ,toners.,18.11,3,no,Rhode
1013,2025-01-22,C1095,charcoal face mask-,masks.,42.62,2,no,CeraVe 
1014,2025-05-05,C1897,vitamin c serum_,serums  ,22.17,3,no,
1015,2025-03-17,C1481,tea tree oil toner_,toners.,22.91,4,no,Paula's Choice 
1016,2024-12-20,C1047,exfoliating scrub.,exfoliators_,46.1,1,no,Cetaphil
1017,2025-05-26,C1479,eye repair cream  ,eye care.,38.97,1,no,The_Ordinary
1018,2025-01-14,C1354,makeup remover balm-,makeup removers ,29.15,2,no,NEUTROGENA
1019,2025-03-08,C1091,hydrating facial cleanser,cleansers  ,35.74,1,no,paula's choice
1020,2025-03-17,C1901,daily sunscreen spf 50,sun protection ,40.26,1,no,
1021,2025-01-15,C1788,eye repair cream-,eye care-,28.56,3,no,La_Roche-Posay
1022,2024-12-31,C1489,vitamin c serum ,serums_,27.18,4,no,Glow Recipe-
1023,2025-01-24,C1444,,serums  ,43.65,2,no,
1024,2025-03-27,C1527,vitamin c serum  ,serums-,36.1,1,no,Paula's_Choice
1025,2025-01-05,C1385,vitamin c serum  ,serums-,18.7,4,no,Eucerin_
1026,2025-06-02,C1649,eye repair cream_,eye care ,14.92,2,no,
1027,2024-12-04,C1177,eye repair cream.,eye care ,11.28,1,no,Neutrogena 
1028,2024-12-19,C1790,hyaluronic acid  ,serums_,25.31,4,no,Neutrogena_
1029,2025-03-03,C1504,hydrating facial cleanser,cleansers_,36.08,4,no,Eucerin
1030,2025-02-08,C1962,retinol night cream ,moisturizers  ,30.97,3,no,CeraVe
1031,2025-01-04,C1916,daily sunscreen spf 50-,sun protection_,10.78,1,no,drunk elephant
1032,2025-03-07,C1922,tea tree oil toner  ,toners  ,36.05,2,no,rhode
1033,2025-01-25,C1206,makeup remover balm_,makeup removers.,9.74,3,no,cetaphil
1034,2025-06-03,C1886,hydrating facial cleanser-,cleansers-,31.18,4,no,
1035,2025-06-01,C1676,,eye care.,15.51,4,no,RHODE
1036,2025-02-23,C1892,daily sunscreen spf 50  ,sun protection_,39.35,3,no,Neutrogena
1037,2025-03-16,C1813,charcoal face mask,masks  ,21.67,1,no,The_Ordinary
1038,2025-05-29,C1216,daily sunscreen spf 50-,sun protection,29.92,2,no,CETAPHIL
1039,2024-12-08,C1913,daily sunscreen spf 50 ,,31.71,4,no,Cetaphil_
1040,2025-01-18,C1992,retinol night cream_,moisturizers ,22.08,2,no,EUCERIN
1041,2025-03-28,C1651,exfoliating scrub ,exfoliators.,17.93,4,no,CeraVe-
1042,2025-03-28,C1090,makeup remover balm,makeup removers.,26.25,3, n ,The_Ordinary
1043,2025-05-29,C1350,vitamin c serum-,serums-,28.69,1,no,
1044,2024-12-17,C1780,vitamin c serum ,serums_,28.16,3,no,
1045,2025-05-02,C1507,retinol night cream,moisturizers ,37.15,3,yes,Rhode_
1046,2025-02-11,C1597,makeup remover balm ,makeup removers-,19.02,4,no,La Roche-Posay 
1047,2025-03-28,C1767,makeup remover balm-,makeup removers,38.35,4,no,DRUNK ELEPHANT
1048,2025-03-08,C1514,exfoliating scrub_,exfoliators  ,31.3,3,yes,
1049,2025-03-25,C1067,exfoliating scrub-,exfoliators_,34.67,2,no,THE ORDINARY
1050,2024-12-13,C1018,daily sunscreen spf 50,sun protection.,28.31,1,no,Drunk Elephant_
1051,2025-02-20,C1047,hyaluronic acid  ,serums  ,42.69,3,no,
1052,2024-12-13,C1650,,serums_,,3,no,GLOW RECIPE
1053,2025-05-04,C1900,eye repair cream,eye care_,22.94,1,no,LA ROCHE-POSAY
1054,2025-04-02,C1561,daily sunscreen spf 50.,sun protection ,,3,no,Eucerin.
1055,2025-02-16,C1013,charcoal face mask  ,masks ,36.18,4, n ,Neutrogena 
1056,2024-12-17,C1188,retinol night cream,moisturizers_,30.49,3, n ,DRUNK ELEPHANT
1057,2024-12-09,C1074,charcoal face mask ,masks,36.9,2,no,Paula's Choice 
1058,2025-03-01,C1342,retinol night cream  ,moisturizers-,36.71,1,no,LA ROCHE-POSAY
1059,2025-03-08,C1917,exfoliating scrub.,exfoliators ,36.13,1,yes,Cetaphil 
1060,2025-05-11,C1838,eye repair cream.,eye care,35.78,3,no,The Ordinary.
1061,2025-05-16,C1753,retinol night cream-,moisturizers ,12.94,4,yes,CERAVE
1062,2025-05-12,C1429,vitamin c serum_,serums-,28.73,3,no,The Ordinary.
1063,2025-01-02,C1295,daily sunscreen spf 50,sun protection,30.23,3,no,
1064,2024-12-15,C1165,tea tree oil toner,toners-,38.31,2,no,Eucerin 
1065,2024-12-04,C1833,eye repair cream.,eye care ,15.2,2,no,
1066,2025-05-01,C1833,makeup remover balm  ,makeup removers-,55.62,1,no,Cetaphil 
1067,2025-04-29,C1810,retinol night cream_,moisturizers ,,4,yes,
1068,2025-03-27,C1028,tea tree oil toner,toners_,32.65,2,no,The Ordinary_
1069,2025-05-02,C1438,daily sunscreen spf 50-,sun protection,16.93,4,no,The Ordinary 
1070,2025-03-25,C1746,makeup remover balm.,makeup removers,23.51,4,no,Eucerin-
1071,2025-03-13,C1154,hyaluronic acid ,serums_,,3,no,Cetaphil 
1072,2025-02-28,C1255,eye repair cream,eye care  ,21.59,1,no,
1073,2025-02-28,C1884,tea tree oil toner  ,toners ,27.89,4, n ,
1074,2025-03-29,C1379,charcoal face mask ,masks-,25.75,2,no,Cetaphil 
1075,2025-01-30,C1493,,toners-,28.43,2,no,
1076,2025-05-08,C1070,exfoliating scrub  ,exfoliators,28.08,3,no,The Ordinary 
1077,2024-12-14,C1727,makeup remover balm-,makeup removers  ,18.4,4,yes,THE ORDINARY
1078,2025-06-03,C1782,hyaluronic acid,,17.95,2,yes,Paula's_Choice
1079,2025-03-10,C1191,charcoal face mask,masks ,7.98,4,no,
1080,2025-03-10,C1567,hydrating facial cleanser.,cleansers,20.37,4,no,Neutrogena.
1081,2025-02-11,C1012,retinol night cream,moisturizers-,21.18,1,no,Rhode-
1082,2024-12-06,C1793,hyaluronic acid-,serums.,19.2,4, n ,La Roche-Posay 
1083,2024-12-31,C1855,exfoliating scrub,exfoliators  ,21.21,4,yes,La Roche-Posay.
1084,2025-04-26,C1789,hyaluronic acid,serums_,28.32,3,no,EUCERIN
1085,2025-01-01,C1189,eye repair cream ,eye care  ,5.82,4,no,Neutrogena
1086,2025-03-31,C1265,charcoal face mask,masks ,23.5,1,no,La_Roche-Posay
1087,2025-02-22,C1827,,serums-,13.34,3,yes,rhode
1088,2025-05-10,C1064,charcoal face mask.,masks-,25.18,2,no,DRUNK ELEPHANT
1089,2025-01-10,C1180,vitamin c serum ,serums ,6.14,1,no,The_Ordinary
1090,2025-04-23,C1789,vitamin c serum_,serums  ,,4,no,Drunk Elephant_
1091,2025-05-05,C1912,,moisturizers.,30.42,3,,Paula's Choice.
1092,2025-05-13,C1974,retinol night cream_,moisturizers,41.41,3,no,Drunk_Elephant
1093,2025-05-04,C1039,makeup remover balm ,makeup removers-,37.24,1,no,CETAPHIL
1094,2025-03-10,C1980,hyaluronic acid,serums ,26.37,4,yes,Drunk_Elephant
1095,2025-02-04,C1037,vitamin c serum ,serums  ,42.03,3,no,Neutrogena-
1096,2025-03-22,C1760,hyaluronic acid-,serums.,24.25,3,no,Glow_Recipe
1097,2025-05-19,C1186,hydrating facial cleanser,cleansers  ,22.27,3,no,Cetaphil
1098,2025-03-24,C1487,hydrating facial cleanser-,cleansers_,35.54,1,no,paula's choice
1099,2025-04-18,C1269,charcoal face mask_,masks.,27.62,1,no,Glow Recipe 
1100,2024-12-27,C1550,hyaluronic acid,serums.,12.45,3,no,EUCERIN
1101,2025-05-02,C1421,hyaluronic acid-,serums ,25.95,3,no,neutrogena
1102,2025-05-29,C1733,eye repair cream ,eye care ,26.71,4,no,NEUTROGENA
1103,2024-12-25,C1405,vitamin c serum-,serums  ,24.69,2,no,Neutrogena
1104,2025-02-07,C1711,exfoliating scrub ,exfoliators,36.73,4, y ,NEUTROGENA
1105,2025-01-06,C1610,tea tree oil toner-,toners-,4.56,2,no,paula's choice
1106,2025-04-07,C1698,charcoal face mask ,masks  ,34.32,2,no,CeraVe 
1107,2025-02-17,C1701,makeup remover balm ,makeup removers,37.38,1,no,
1108,2025-05-20,C1936,hyaluronic acid_,serums-,16.23,4,no,paula's choice
1109,2025-03-02,C1405,hyaluronic acid ,serums.,26.35,4,no,la roche-posay
1110,2025-02-25,C1638,,serums,8.32,4,yes,Glow Recipe.
1111,2025-01-15,C1949,makeup remover balm,makeup removers-,19.19,4,no,CERAVE
1112,2025-02-27,C1910,retinol night cream-,,26.3,4,no,Cetaphil 
1113,2025-06-01,C1108,eye repair cream ,eye care ,18.64,4, y ,The Ordinary 
1114,2025-02-15,C1775,hydrating facial cleanser-,cleansers  ,15.72,3,no,Cetaphil_
1115,2025-01-09,C1721,charcoal face mask,masks-,32.42,3,no,EUCERIN
1116,2025-02-16,C1870,vitamin c serum.,serums  ,34.99,3,no,DRUNK ELEPHANT
1117,2025-02-08,C1780,,moisturizers  ,23.27,2,no,Rhode 
1118,2025-05-11,C1660,daily sunscreen spf 50  ,sun protection_,31.07,3,yes,Paula's Choice
1119,2025-03-04,C1200,retinol night cream_,moisturizers.,26.31,3,no,GLOW RECIPE
1120,2025-05-20,C1478,exfoliating scrub,exfoliators,20.93,4,no,Neutrogena 
1121,2024-12-18,C1307,exfoliating scrub ,exfoliators  ,28.05,2,no,Rhode 
1122,2024-12-19,C1000,hyaluronic acid ,serums.,15.9,1,no,La Roche-Posay_
1123,2025-03-07,C1782,charcoal face mask  ,masks ,31.49,4,no,Glow Recipe 
1124,2025-03-20,C1973,daily sunscreen spf 50_,sun protection  ,32.57,4,no,Neutrogena
1125,2025-03-21,C1701,tea tree oil toner-,toners_,27.25,3,no,THE ORDINARY
1126,2024-12-28,C1682,makeup remover balm.,makeup removers-,29.85,3,no,the ordinary
1127,2025-02-26,C1852,retinol night cream ,moisturizers-,13.43,2,no,Neutrogena 
1128,2025-01-19,C1389,retinol night cream,moisturizers ,31.06,4, y ,Paula's Choice 
1129,2024-12-04,C1821,hyaluronic acid_,serums  ,,1,no,Paula's_Choice
1130,2025-04-03,C1226,vitamin c serum-,serums.,14.43,4,no,Eucerin 
1131,2025-02-28,C1062,hyaluronic acid,serums,8.27,1, n ,CeraVe 
1132,2025-01-30,C1667,exfoliating scrub-,exfoliators_,18.43,4, n ,drunk elephant
1133,2025-01-01,C1961,charcoal face mask  ,masks  ,41.99,4,no,Drunk Elephant 
1134,2025-02-09,C1370,charcoal face mask ,masks.,35.78,2, n ,CeraVe
1135,2025-05-23,C1057,daily sunscreen spf 50,sun protection ,3.06,1,no,Drunk Elephant_
1136,2025-03-08,C1287,vitamin c serum  ,serums_,25.93,1,yes,Neutrogena
1137,2025-01-19,C1185,vitamin c serum ,serums ,4.39,4,,Drunk Elephant 
1138,2025-03-27,C1871,tea tree oil toner.,toners.,30.79,4,no,cetaphil
1139,2025-04-04,C1807,exfoliating scrub.,exfoliators ,33.5,2,no,
1140,2025-03-18,C1967,daily sunscreen spf 50,sun protection,20.46,1, n ,Eucerin
1141,2025-01-05,C1136,tea tree oil toner.,toners ,,2,yes,
1142,2025-05-27,C1587,exfoliating scrub  ,exfoliators  ,32.01,3,no,Glow Recipe-
1143,2024-12-15,C1801,charcoal face mask  ,masks ,16.2,1,no,paula's choice
1144,2025-04-02,C1509,exfoliating scrub  ,exfoliators,12.4,3,no,LA ROCHE-POSAY
1145,2025-04-02,C1004,makeup remover balm,makeup removers.,,3, y ,
1146,2025-01-30,C1463,exfoliating scrub,exfoliators.,33.54,3,no,Glow_Recipe
1147,2024-12-07,C1281,hyaluronic acid.,serums ,,1,no,CERAVE
1148,2025-05-04,C1350,retinol night cream_,moisturizers-,39.79,3,no,cetaphil
1149,2025-01-03,C1182,hydrating facial cleanser  ,cleansers.,37.71,4,no,Drunk Elephant-
1150,2024-12-27,C1600,eye repair cream.,eye care,17.93,4,no,Rhode
1151,2025-02-16,C1432,makeup remover balm,makeup removers ,26.48,1,no,Rhode-
1152,2024-12-13,C1445,tea tree oil toner.,toners ,25.77,4,no,CETAPHIL
1153,2025-04-18,C1249,eye repair cream ,eye care_,14.7,1,no,
1154,2025-04-02,C1301,makeup remover balm.,makeup removers,24.62,2,no,La Roche-Posay
1155,2025-02-14,C1624,hydrating facial cleanser-,cleansers  ,36.52,2,no,Rhode 
1156,2025-04-29,C1302,charcoal face mask ,masks ,43.22,3,no,Drunk Elephant 
1157,2025-05-08,C1725,hydrating facial cleanser.,cleansers_,25.43,1,no,THE ORDINARY
1158,2025-02-13,C1962,hydrating facial cleanser,cleansers ,22.43,4,no,CeraVe
1159,2025-04-01,C1502,tea tree oil toner,toners  ,38.93,4,yes,CeraVe 
1160,2025-02-02,C1004,hyaluronic acid,serums,4.51,3,no,Cetaphil 
1161,2025-04-21,C1584,charcoal face mask  ,masks.,17.68,2,no,Glow Recipe-
1162,2025-03-29,C1448,tea tree oil toner  ,,22.52,3,no,cetaphil
1163,2025-02-25,C1843,daily sunscreen spf 50 ,sun protection_,33.87,3,no,Neutrogena 
1164,2025-05-28,C1890,vitamin c serum.,serums ,40.15,3,no,La_Roche-Posay
1165,2025-05-06,C1889,exfoliating scrub,exfoliators.,28.93,1,no,Cetaphil
1166,2025-02-08,C1734,hyaluronic acid  ,serums ,40.91,2,no,DRUNK ELEPHANT
1167,2024-12-25,C1563,exfoliating scrub.,exfoliators  ,18.02,2,yes,The_Ordinary
1168,2025-05-16,C1438,exfoliating scrub,,32.57,1,no,Neutrogena
1169,2025-05-15,C1404,makeup remover balm.,makeup removers.,14.24,2,no,
1170,2025-01-21,C1677,vitamin c serum,serums ,27.21,3,no,Rhode
1171,2024-12-13,C1528,makeup remover balm_,makeup removers  ,26.41,2,no,Neutrogena
1172,2025-03-29,C1656,makeup remover balm  ,makeup removers,26.9,2,no,GLOW RECIPE
1173,2025-03-22,C1365,vitamin c serum,serums-,20.59,1,no,GLOW RECIPE
1174,2025-04-08,C1444,tea tree oil toner_,toners_,35.41,2,no,GLOW RECIPE
1175,2025-05-22,C1244,hydrating facial cleanser  ,cleansers,39.94,1,no,Cetaphil 
1176,2025-05-29,C1005,hyaluronic acid.,serums ,29.36,4, n ,La Roche-Posay 
1177,2025-01-19,C1025,retinol night cream,moisturizers,19.67,3,no,
1178,2025-04-19,C1531,retinol night cream,moisturizers  ,27.26,3,no,Paula's Choice_
1179,2025-01-28,C1784,,sun protection,32.65,2, n ,Paula's Choice 
1180,2025-02-19,C1012,retinol night cream_,moisturizers ,12.59,1,no,The_Ordinary
1181,2024-12-10,C1490,hydrating facial cleanser,cleansers ,17.8,3,no,paula's choice
1182,2024-12-09,C1336,exfoliating scrub.,exfoliators ,17.38,3,no,cerave
1183,2025-01-13,C1431,makeup remover balm_,,12.76,3,no,cerave
1184,2025-02-02,C1316,hyaluronic acid  ,serums ,31.76,4,no,
1185,2025-03-15,C1799,hydrating facial cleanser  ,cleansers,34.12,2,no,the ordinary
1186,2025-01-12,C1825,tea tree oil toner.,toners  ,23.59,4,no,eucerin
1187,2025-02-01,C1835,vitamin c serum.,serums-,7.39,3,no,GLOW RECIPE
1188,2025-04-28,C1731,exfoliating scrub,exfoliators-,28.0,4,no,Neutrogena 
1189,2025-04-30,C1757,daily sunscreen spf 50_,sun protection  ,,2,no,Paula's Choice 
1190,2025-03-03,C1170,daily sunscreen spf 50-,sun protection_,9.83,4,no,CERAVE
1191,2025-03-18,C1503,hyaluronic acid_,serums-,16.23,2,no,Rhode 
1192,2025-03-03,C1124,,moisturizers  ,13.85,4, y ,CETAPHIL
1193,2025-04-09,C1881,retinol night cream-,moisturizers-,12.31,2,no,Drunk Elephant 
1194,2024-12-13,C1422,eye repair cream-,eye care  ,42.03,1,no,Cetaphil 
1195,2025-01-04,C1349,vitamin c serum,serums.,32.75,1,no,Cetaphil
1196,2025-04-27,C1493,eye repair cream,eye care ,30.53,2, n ,Cetaphil
1197,2025-03-10,C1145,charcoal face mask_,masks.,27.54,2,no,LA ROCHE-POSAY
1198,2025-01-29,C1607,exfoliating scrub-,exfoliators  ,21.28,3,no,Eucerin
1199,2024-12-31,C1890,daily sunscreen spf 50 ,sun protection-,29.99,2,no,Drunk Elephant 
1200,2025-05-20,C1650,vitamin c serum,serums,22.19,3,no,la roche-posay
1201,2025-01-19,C1808,hydrating facial cleanser ,cleansers-,35.02,3,no,CeraVe 
1202,2025-05-18,C1725,charcoal face mask,masks,35.85,3,no,drunk elephant
1203,2025-05-07,C1879,tea tree oil toner ,toners.,22.61,1,no,DRUNK ELEPHANT
1204,2025-03-15,C1762,exfoliating scrub_,exfoliators_,,3,no,Glow Recipe 
1205,2025-01-01,C1232,retinol night cream-,moisturizers-,23.22,2,no,Rhode
1206,2025-02-21,C1082,hydrating facial cleanser ,cleansers_,11.36,1,no,DRUNK ELEPHANT
1207,2024-12-08,C1029,vitamin c serum-,serums-,23.03,4,no,Drunk Elephant 
1208,2024-12-29,C1236,retinol night cream_,moisturizers  ,34.49,1,no,Cetaphil 
1209,2025-05-02,C1493,tea tree oil toner-,toners_,7.51,2,no,eucerin
1210,2025-04-09,C1638,tea tree oil toner_,toners-,44.81,2,no,Neutrogena 
1211,2025-02-15,C1596,exfoliating scrub,exfoliators,13.67,3,no,Drunk Elephant.
1212,2025-01-10,C1902,charcoal face mask,masks  ,28.44,1, n ,La Roche-Posay
1213,2025-02-16,C1120,exfoliating scrub-,exfoliators.,21.26,4,no,cerave
1214,2025-02-25,C1330,daily sunscreen spf 50_,sun protection,19.93,2, y ,Drunk Elephant 
1215,2025-01-31,C1857,,exfoliators,23.42,3,yes,paula's choice
1216,2025-01-13,C1363,eye repair cream_,eye care_,24.74,4,yes,Rhode 
1217,2025-05-11,C1332,charcoal face mask,masks.,14.01,2,no,Neutrogena 
1218,2024-12-07,C1641,tea tree oil toner,toners  ,16.88,4, n ,EUCERIN
1219,2025-05-14,C1262,exfoliating scrub ,exfoliators_,25.58,3,no,DRUNK ELEPHANT
1220,2025-02-11,C1941,,moisturizers ,17.84,3,no,Cetaphil 
1221,2025-04-19,C1375,eye repair cream ,eye care_,13.38,3,no,Glow Recipe 
1222,2025-05-31,C1836,retinol night cream_,moisturizers.,21.91,4,no,
1223,2025-01-05,C1399,eye repair cream ,eye care.,26.42,1,yes,La Roche-Posay 
1224,2025-03-16,C1179,daily sunscreen spf 50-,sun protection  ,19.96,2,no,cerave
1225,2025-01-09,C1430,charcoal face mask_,masks-,-4.07,3,no,Paula's_Choice
1226,2025-05-30,C1460,makeup remover balm ,makeup removers_,21.25,2,no,neutrogena
1227,2024-12-08,C1284,tea tree oil toner.,toners  ,38.29,3, y ,La_Roche-Posay
1228,2025-05-01,C1830,eye repair cream_,eye care  ,28.13,4,no,CeraVe
1229,2025-03-23,C1949,vitamin c serum ,serums ,13.46,4,no,Paula's Choice-
1230,2025-02-09,C1786,eye repair cream.,eye care,7.48,4,no,
1231,2025-04-22,C1867,daily sunscreen spf 50  ,sun protection ,15.54,2, n ,Neutrogena-
1232,2025-04-09,C1366,retinol night cream ,moisturizers ,,2,no,
1233,2025-05-11,C1115,tea tree oil toner_,toners-,14.98,3,no,THE ORDINARY
1234,2025-04-03,C1147,daily sunscreen spf 50 ,sun protection,17.48,3,no,Rhode_
1235,2025-03-17,C1854,vitamin c serum  ,,34.78,2,yes,EUCERIN
1236,2025-02-18,C1277,retinol night cream.,moisturizers_,30.22,2,no,La_Roche-Posay
1237,2025-06-02,C1648,exfoliating scrub  ,exfoliators  ,13.03,2,yes,Drunk Elephant 
1238,2024-12-26,C1579,vitamin c serum ,serums,33.94,2,no,Paula's Choice 
1239,2024-12-17,C1606,charcoal face mask_,masks.,33.93,1,no,Paula's Choice 
1240,2025-01-03,C1186,exfoliating scrub.,exfoliators_,43.3,1,no,La Roche-Posay
1241,2024-12-04,C1863,eye repair cream ,eye care ,9.65,4,no,DRUNK ELEPHANT
1242,2025-03-25,C1422,eye repair cream.,eye care_,6.2,4,no,Paula's Choice
1243,2025-03-08,C1340,retinol night cream.,moisturizers_,26.85,1,no,La_Roche-Posay
1244,2024-12-11,C1878,vitamin c serum.,serums-,29.25,4,no,CERAVE
1245,2025-05-29,C1617,charcoal face mask,masks  ,15.48,2,no,paula's choice
1246,2025-03-07,C1530,hyaluronic acid.,serums_,18.23,4,no,Glow_Recipe
1247,2025-05-24,C1794,retinol night cream_,moisturizers ,34.0,4,no,rhode
1248,2025-02-06,C1816,eye repair cream.,eye care.,29.51,1, n ,Drunk_Elephant
1249,2025-04-03,C1795,hyaluronic acid ,serums-,32.36,2,no,Neutrogena
1250,2025-03-08,C1777,eye repair cream,eye care.,42.82,1,yes,
1251,2025-03-02,C1373,tea tree oil toner  ,toners-,14.5,1,no,
1252,2025-01-01,C1245,retinol night cream ,moisturizers  ,32.57,2,no,Paula's_Choice
1253,2025-02-18,C1282,,makeup removers.,27.84,4,no,Rhode 
1254,2025-02-15,C1159,vitamin c serum  ,serums-,15.12,1,,Eucerin 
1255,2025-04-29,C1857,daily sunscreen spf 50.,sun protection_,32.79,4,no,EUCERIN
1256,2025-02-09,C1504,vitamin c serum_,serums  ,24.61,1,no,Cetaphil
1257,2025-03-31,C1922,vitamin c serum.,serums ,14.29,4,no,
1258,2025-03-29,C1077,hyaluronic acid,serums-,44.11,2,no,PAULA'S CHOICE
1259,2025-01-20,C1124,charcoal face mask ,masks,37.56,1,no,Cetaphil
1260,2025-03-01,C1905,hyaluronic acid,serums-,20.81,3,no,Rhode
1261,2025-04-17,C1127,eye repair cream_,eye care-,37.16,4,no,Cetaphil 
1262,2025-03-17,C1453,vitamin c serum_,serums,,2,no,
1263,2025-05-17,C1956,tea tree oil toner  ,toners-,15.02,2,no,GLOW RECIPE
1264,2024-12-10,C1095,daily sunscreen spf 50.,sun protection  ,35.37,4,no,rhode
1265,2025-01-01,C1662,charcoal face mask ,masks.,36.82,2,no,Drunk_Elephant
1266,2025-05-13,C1399,vitamin c serum,serums.,36.61,4,no,
1267,2024-12-11,C1742,hyaluronic acid.,,31.53,4,no,eucerin
1268,2025-05-22,C1395,vitamin c serum.,serums  ,13.62,3,yes,PAULA'S CHOICE
1269,2025-05-27,C1557,eye repair cream  ,eye care_,36.65,2,no,Paula's Choice.
1270,2025-05-21,C1400,exfoliating scrub ,exfoliators-,12.54,4,no,Eucerin
1271,2025-05-22,C1767,,masks  ,17.4,4,no,The_Ordinary
1272,2025-01-09,C1042,eye repair cream.,eye care-,27.87,3,no,CETAPHIL
1273,2025-02-12,C1799,hydrating facial cleanser_,cleansers ,12.02,2,yes,Eucerin 
1274,2025-03-05,C1723,tea tree oil toner ,toners,17.42,4,no,Neutrogena.
1275,2025-03-06,C1606,retinol night cream.,moisturizers,31.08,2,no,cetaphil
1276,2025-06-04,C1836,daily sunscreen spf 50  ,sun protection.,52.66,2,no,Glow Recipe 
1277,2025-05-25,C1939,charcoal face mask.,masks_,11.11,3,no,PAULA'S CHOICE
1278,2025-02-21,C1934,tea tree oil toner ,toners_,19.05,3,yes,cetaphil
1279,2025-05-06,C1527,hydrating facial cleanser ,cleansers ,24.68,1,yes,Rhode 
1280,2025-01-11,C1962,vitamin c serum  ,serums-,27.75,3,no,RHODE
1281,2024-12-09,C1705,hydrating facial cleanser-,cleansers.,19.38,3,no,CeraVe
1282,2025-02-13,C1007,retinol night cream  ,moisturizers ,35.15,1,no,THE ORDINARY
1283,2024-12-04,C1708,vitamin c serum ,serums  ,17.08,3,no,Drunk_Elephant
1284,2025-05-17,C1211,,masks_,21.01,3,no,Rhode.
1285,2025-01-18,C1786,vitamin c serum-,serums,35.36,4,no,CERAVE
1286,2025-01-18,C1170,exfoliating scrub,exfoliators.,33.2,2,yes,neutrogena
1287,2025-05-23,C1042,charcoal face mask,masks.,20.4,1,no,Cetaphil_
1288,2025-03-26,C1199,tea tree oil toner-,,7.62,3,no,Neutrogena
1289,2025-05-25,C1439,hydrating facial cleanser  ,cleansers_,50.55,4,no,CeraVe
1290,2025-03-28,C1434,charcoal face mask ,masks ,18.58,3,no,la roche-posay
1291,2025-02-08,C1041,hydrating facial cleanser  ,cleansers,36.8,2,yes,
1292,2025-03-14,C1609,daily sunscreen spf 50 ,sun protection ,47.78,3, n ,La Roche-Posay_
1293,2025-04-15,C1368,hyaluronic acid ,serums-,44.71,2,no,The Ordinary 
1294,2025-03-13,C1866,vitamin c serum,serums.,24.81,2,no,RHODE
1295,2025-05-25,C1262,daily sunscreen spf 50  ,sun protection_,28.45,2,no,
1296,2025-03-25,C1323,makeup remover balm ,makeup removers-,37.87,3, y ,Rhode 
1297,2025-05-13,C1562,charcoal face mask-,masks,30.99,2,no,Paula's Choice 
1298,2025-01-19,C1820,eye repair cream  ,eye care-,15.8,1,no,Paula's Choice
1299,2025-04-13,C1565,hyaluronic acid  ,serums  ,21.26,1,no,LA ROCHE-POSAY
1300,2025-02-28,C1259,makeup remover balm,makeup removers.,23.44,1, n ,The Ordinary 
1301,2025-04-14,C1347,daily sunscreen spf 50 ,sun protection ,39.26,2,no,neutrogena
1302,2025-03-25,C1428,eye repair cream.,eye care_,,2,no,the ordinary
1303,2025-05-22,C1920,retinol night cream_,moisturizers-,27.18,3,no,Paula's Choice 
1304,2024-12-29,C1864,daily sunscreen spf 50.,,15.21,2,no,Neutrogena-
1305,2025-05-17,C1962,,toners ,12.49,2,no,Paula's_Choice
